Step T_hot T_cold
6600000 345.1048 253.3365
6610000 363.9724 260.8832
6620000 336.1433 248.8786
6630000 355.2607 253.0732
6640000 343.9140 256.1773
6650000 340.1248 261.5947
6660000 362.2256 253.5583
6670000 355.2199 251.0203
6680000 337.6890 260.5445
6690000 336.8836 243.0923
6700000 315.5499 247.3436
6710000 328.7640 249.9746
6720000 344.5953 252.7915
6730000 327.9132 251.4754
6740000 335.4253 253.2929
6750000 325.0978 258.2782
6760000 334.0243 249.6366
6770000 366.0467 255.2657
6780000 341.5927 252.9800
6790000 352.1428 260.5999
6800000 334.0367 263.5854
6810000 345.8944 260.2316
6820000 344.3424 261.8737
6830000 347.1600 273.8960
6840000 319.7915 246.8803
6850000 345.2192 259.7128
6860000 340.4735 246.9386
6870000 342.0930 246.8775
6880000 365.2484 254.6078
6890000 355.3413 251.7198
6900000 351.6477 237.0327
6910000 342.0204 245.3454
6920000 352.1725 244.8504
6930000 347.4939 259.7086
6940000 341.5608 256.0397
6950000 338.6071 265.3495
6960000 324.1992 256.8331
6970000 337.4549 257.1426
6980000 334.0996 262.2621
6990000 340.3416 249.4341
7000000 331.0251 257.1513
7010000 336.3549 242.9002
7020000 355.9887 248.5318
7030000 341.3801 261.0819
7040000 348.7391 250.0872
7050000 337.4256 248.1995
7060000 330.7561 255.3787
7070000 319.1698 254.5660
7080000 358.5502 269.4816
7090000 333.0890 265.5076
7100000 340.4833 255.1965
7110000 328.5651 261.7034
7120000 330.1366 266.4779
7130000 341.7328 276.0416
7140000 335.9888 270.9196
7150000 338.0523 266.6797
7160000 342.3258 260.8012
7170000 339.9095 257.3635
7180000 339.3608 260.8001
7190000 329.9856 256.1065
7200000 344.0972 270.8132
7210000 325.5107 266.3980
7220000 334.7603 270.7835
7230000 331.1156 270.1786
7240000 318.5107 249.3866
7250000 343.7794 266.9965
7260000 352.5962 266.0963
7270000 367.3112 267.3276
7280000 348.1745 266.3190
7290000 343.6728 270.9580
7300000 325.5920 261.6534
7310000 320.2627 259.8364
7320000 329.1262 258.0087
7330000 323.1740 258.1460
7340000 344.4809 267.7723
7350000 325.8745 266.5519
7360000 352.1721 262.3651
7370000 336.7351 250.9657
7380000 335.7264 252.0855
7390000 340.2719 239.0762
7400000 346.7192 252.3200
7410000 331.9306 257.0402
7420000 341.0861 252.6957
7430000 335.3650 257.6883
7440000 315.8885 254.7259
7450000 329.8526 256.1870
7460000 349.7503 256.9037
7470000 340.5456 259.9789
7480000 354.2039 263.6637
7490000 346.3725 251.5541
7500000 330.9846 261.0366
7510000 332.7996 268.6462
7520000 353.6034 267.0710
7530000 352.0482 266.2424
7540000 356.3437 256.5917
7550000 336.7094 256.3953
7560000 345.5679 261.9012
7570000 340.5519 265.7395
7580000 330.0337 265.9411
7590000 329.3690 252.2412
7600000 345.2605 260.7522
7610000 356.1117 254.9644
7620000 322.8108 260.1234
7630000 327.7621 264.1734
7640000 331.2497 264.1067
7650000 342.2544 273.3408
7660000 339.3271 250.4084
7670000 338.2620 253.5805
7680000 339.0890 251.8072
7690000 340.9645 263.1668
7700000 336.2485 257.1150
7710000 332.4443 258.5763
7720000 329.1782 259.7461
7730000 344.9194 262.6132
7740000 340.2982 250.6962
7750000 336.6153 256.9181
7760000 323.9703 264.3218
7770000 331.1459 253.4793
7780000 327.6924 275.7269
